region,signal_date,future_date,ticker,display_ticker,company,industry_model_class,lifecycle_stage,label,close,future_close,future_return,peer_return,benchmark_return,ttm_pe,forward_pe,ev_to_ebitda,ps,pb,implied_cagr,current_cagr,revenue_growth,data_status,note
US,2026-06-01,,SRE,SRE,Sempra,公用事業 / 資本密集,成熟複利,合理反映,89.13,,,,,30.316324,16.097048,18.578,4.298295,1.8414147,,,-0.039,coverage_gap,美股目前只有 current screen；尚未建立 point-in-time 月度 fundamental snapshots。
US,2026-06-01,,OKLO,OKLO,Oklo,公用事業 / 資本密集,轉機 / 虧轉盈,過熱,66.88,,,,,,-79.71204,-54.794,,4.406958,,,,coverage_gap,美股目前只有 current screen；尚未建立 point-in-time 月度 fundamental snapshots。
US,2026-06-01,,SMR,SMR,NuScale Power,公用事業 / 資本密集,轉機 / 虧轉盈,極度過熱 / priced for perfection,12.67,,,,,,-18.907345,-16.948,234.88994,3.452316,,,-0.958,coverage_gap,美股目前只有 current screen；尚未建立 point-in-time 月度 fundamental snapshots。
US,2026-06-01,,FCX,FCX,Freeport-McMoRan,材料 / 化學品,成熟複利,偏熱,65.71,,,,,34.767197,17.624323,11.564,3.575264,4.841229,,,0.088,coverage_gap,美股目前只有 current screen；尚未建立 point-in-time 月度 fundamental snapshots。
US,2026-06-01,,SCCO,SCCO,Southern Copper,材料 / 化學品,成熟複利,偏熱,191.3,,,,,32.368866,29.095146,18.275,10.969896,13.540487,,,0.362,coverage_gap,美股目前只有 current screen；尚未建立 point-in-time 月度 fundamental snapshots。
US,2026-06-01,,TECK,TECK,Teck Resources,材料 / 化學品,成熟複利,合理反映,66.16,,,,,24.234434,22.140373,7.424,2.6119275,1.7830343,,,0.722,coverage_gap,美股目前只有 current screen；尚未建立 point-in-time 月度 fundamental snapshots。
US,2026-06-01,,BHP,BHP,BHP,材料 / 化學品,成熟複利,偏熱,88.91,,,,,22.062035,16.713287,17.958,4.183561,4.477289,,,0.108,coverage_gap,美股目前只有 current screen；尚未建立 point-in-time 月度 fundamental snapshots。
US,2026-06-01,,RIO,RIO,Rio Tinto,材料 / 化學品,成熟複利,合理反映,106.39,,,,,17.469622,12.004866,9.466,3.0017853,2.7791855,,,0.146,coverage_gap,美股目前只有 current screen；尚未建立 point-in-time 月度 fundamental snapshots。
US,2026-06-01,,NUE,NUE,Nucor,材料 / 化學品,成熟複利,合理反映,250.0,,,,,24.801588,15.8382015,12.651,1.6667223,2.7261624,,,0.213,coverage_gap,美股目前只有 current screen；尚未建立 point-in-time 月度 fundamental snapshots。
US,2026-06-01,,STLD,STLD,Steel Dynamics,材料 / 化學品,成熟複利,偏熱,260.15,,,,,27.853317,15.292361,17.761,1.973305,4.2096148,,,0.191,coverage_gap,美股目前只有 current screen；尚未建立 point-in-time 月度 fundamental snapshots。
US,2026-06-01,,AA,AA,Alcoa,材料 / 化學品,成熟複利,合理反映,77.64,,,,,19.907692,11.526334,12.825,1.6189972,3.0015075,,,-0.052,coverage_gap,美股目前只有 current screen；尚未建立 point-in-time 月度 fundamental snapshots。
US,2026-06-01,,LIN,LIN,Linde,材料 / 化學品,成熟複利,偏熱,497.69,,,,,33.003315,25.250635,18.699,6.6398973,5.9697967,,,0.082,coverage_gap,美股目前只有 current screen；尚未建立 point-in-time 月度 fundamental snapshots。
US,2026-06-01,,APD,APD,Air Products,材料 / 化學品,成熟複利,偏熱,278.62,,,,,29.32842,19.573488,21.155,4.9778395,3.964428,,,0.088,coverage_gap,美股目前只有 current screen；尚未建立 point-in-time 月度 fundamental snapshots。
